IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.9,,,15.5,,22.6,18.9 [15.5 – 22.6],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,25,,,20.6,,29.6,25 [20.6 – 29.6],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,24.5,,,20.3,,29.1,24.5 [20.3 – 29.1],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,24,,,20,,28.5,24 [20 – 28.5],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,23.5,,,19.6,,27.8,23.5 [19.6 – 27.8],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,23.1,,,19.2,,27.2,23.1 [19.2 – 27.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,22.6,,,18.9,,26.7,22.6 [18.9 – 26.7],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,22.2,,,18.5,,26.2,22.2 [18.5 – 26.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,21.7,,,18.2,,25.7,21.7 [18.2 – 25.7],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,21.3,,,17.8,,25.2,21.3 [17.8 – 25.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20.9,,,17.5,,24.8,20.9 [17.5 – 24.8],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20.5,,,17.1,,24.4,20.5 [17.1 – 24.4],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20.2,,,16.8,,24,20.2 [16.8 – 24],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,HUN,Hungary,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19.9,,,16.4,,23.6,19.9 [16.4 – 23.6],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20.7,,,17.4,,24.2,20.7 [17.4 – 24.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20.3,,,17.1,,23.7,20.3 [17.1 – 23.7],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20,,,16.9,,23.1,20 [16.9 – 23.1],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19.6,,,16.6,,22.7,19.6 [16.6 – 22.7],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19.2,,,16.4,,22.3,19.2 [16.4 – 22.3],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.9,,,16.1,,21.8,18.9 [16.1 – 21.8],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.5,,,15.8,,21.5,18.5 [15.8 – 21.5],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.2,,,15.4,,21.1,18.2 [15.4 – 21.1],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.8,,,15.1,,20.7,17.8 [15.1 – 20.7],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.5,,,14.8,,20.3,17.5 [14.8 – 20.3],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.1,,,14.4,,19.9,17.1 [14.4 – 19.9],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.8,,,14.1,,19.6,16.8 [14.1 – 19.6],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISL,Iceland,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.4,,,13.8,,19.2,16.4 [13.8 – 19.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,23.4,,,19.5,,27.4,23.4 [19.5 – 27.4],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,22.8,,,19.1,,26.6,22.8 [19.1 – 26.6],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,22.2,,,18.6,,25.9,22.2 [18.6 – 25.9],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,21.6,,,18,,25.2,21.6 [18 – 25.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,21,,,17.6,,24.5,21 [17.6 – 24.5],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,20.4,,,17.1,,23.9,20.4 [17.1 – 23.9],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19.8,,,16.6,,23.2,19.8 [16.6 – 23.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19.3,,,16,,22.6,19.3 [16 – 22.6],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.7,,,15.5,,22,18.7 [15.5 – 22],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.1,,,15,,21.4,18.1 [15 – 21.4],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.6,,,14.4,,20.9,17.6 [14.4 – 20.9],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17,,,13.9,,20.3,17 [13.9 – 20.3],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.5,,,13.4,,19.7,16.5 [13.4 – 19.7],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISR,Israel,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,25.1,,,20.9,,29.6,25.1 [20.9 – 29.6],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISR,Israel,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,24.8,,,20.7,,29.2,24.8 [20.7 – 29.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISR,Israel,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,24.5,,,20.6,,28.7,24.5 [20.6 – 28.7],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISR,Israel,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,24.2,,,20.3,,28.2,24.2 [20.3 – 28.2],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISR,Israel,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,23.9,,,20.1,,27.8,23.9 [20.1 – 27.8],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISR,Israel,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,23.6,,,19.9,,27.5,23.6 [19.9 – 27.5],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISR,Israel,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,23.3,,,19.7,,27.1,23.3 [19.7 – 27.1],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISR,Israel,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,23,,,19.4,,26.8,23 [19.4 – 26.8],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISR,Israel,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,22.7,,,19.1,,26.5,22.7 [19.1 – 26.5],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISR,Israel,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,22.4,,,18.8,,26.1,22.4 [18.8 – 26.1],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISR,Israel,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,22.1,,,18.6,,25.8,22.1 [18.6 – 25.8],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISR,Israel,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,21.7,,,18.3,,25.5,21.7 [18.3 – 25.5],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ISR,Israel,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,21.4,,,18,,25.1,21.4 [18 – 25.1],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ITA,Italy,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,19,,,16.2,,21.9,19 [16.2 – 21.9],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ITA,Italy,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.7,,,16,,21.4,18.7 [16 – 21.4],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ITA,Italy,Year,2011,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.3,,,15.9,,21,18.3 [15.9 – 21],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ITA,Italy,Year,2010,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,18.1,,,15.7,,20.5,18.1 [15.7 – 20.5],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ITA,Italy,Year,2009,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.8,,,15.5,,20.1,17.8 [15.5 – 20.1],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ITA,Italy,Year,2008,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.5,,,15.3,,19.7,17.5 [15.3 – 19.7],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ITA,Italy,Year,2007,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,17.2,,,15,,19.4,17.2 [15 – 19.4],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ITA,Italy,Year,2006,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.9,,,14.8,,19,16.9 [14.8 – 19],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ITA,Italy,Year,2005,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.5,,,14.5,,18.7,16.5 [14.5 – 18.7],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ITA,Italy,Year,2004,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,16.2,,,14.3,,18.3,16.2 [14.3 – 18.3],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ITA,Italy,Year,2003,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,15.9,,,14,,18,15.9 [14 – 18],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ITA,Italy,Year,2002,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,15.6,,,13.7,,17.7,15.6 [13.7 – 17.7],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ITA,Italy,Year,2001,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,15.3,,,13.5,,17.3,15.3 [13.5 – 17.3],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,LVA,Latvia,Year,2013,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,22.7,,,17.8,,27.8,22.7 [17.8 – 27.8],,,EN,2017-09-21T23:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,LVA,Latvia,Year,2012,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,22.4,,,17.7,,27.3,22.4 [17.7 – 27.3],,,EN,2017-09-21T23:00:00.000Z
